"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.887131646E1,-1.402428946E0,1.682418629E0,4.322785136E-1,2.232533114E0
3.888133046E1,-1.002153121E0,1.192558490E0,3.944113603E-1,1.606881125E0
3.889134346E1,-8.752492458E-1,2.938268258E-1,7.406302616E-1,1.183608309E0
3.890135746E1,-7.780714452E-1,-4.249931753E-1,1.055144098E0,1.378166695E0
3.891137146E1,-1.430737656E-1,-7.281837322E-1,1.248553912E0,1.452449146E0
3.892138446E1,6.516160512E-1,-6.991230704E-1,1.162629078E0,1.505019242E0
3.893139846E1,1.342008498E0,-6.511383337E-1,1.143799582E0,1.879692906E0
3.894141246E1,2.146173143E0,-3.750026974E-1,1.353667846E0,2.564976183E0
3.895142546E1,3.096860826E0,1.194884366E-1,1.732682025E0,3.550635361E0
3.896143946E1,3.890325651E0,6.793824318E-1,1.945670364E0,4.402479679E0
3.897145346E1,4.577161821E0,1.082890159E0,2.022139958E0,5.119776503E0
3.898146646E1,5.092768128E0,1.296788032E0,2.156399046E0,5.680493222E0
3.899148046E1,5.519475707E0,1.348303756E0,2.113091936E0,6.061987514E0
3.900149446E1,5.653476348E0,1.262779895E0,1.959853370E0,6.115344071E0
3.901150746E1,5.551524296E0,1.137153929E0,1.759558167E0,5.933682331E0
3.902152146E1,5.203736002E0,1.065254080E0,1.579353705E0,5.541479293E0
3.903153546E1,4.795875753E0,9.560403706E-1,1.328316365E0,5.067431479E0
3.904154946E1,4.554254769E0,8.397553311E-1,1.146307160E0,4.770790880E0
3.905156246E1,4.347420625E0,7.330851607E-1,9.615345606E-1,4.512430460E0
3.906157646E1,4.136147275E0,5.755176093E-1,6.794391498E-1,4.230906801E0
3.907159046E1,3.886110978E0,4.056828918E-1,1.614249596E-1,3.910562001E0
3.908160346E1,3.789507959E0,2.248377210E-1,-3.537939692E-1,3.812622817E0
3.909161746E1,3.685563176E0,9.688046962E-2,-5.817932796E-1,3.732458328E0
3.910163146E1,3.343661274E0,-1.458485618E-2,-5.838395128E-1,3.394282252E0
3.911164446E1,2.920234568E0,3.964222178E-2,-5.581867544E-1,2.973367432E0
3.912165846E1,2.234398856E0,-1.420291606E-1,-8.233440971E-1,2.385499116E0
3.913167246E1,1.300089809E0,-5.290025702E-1,-1.237338660E0,1.871118433E0
3.914168546E1,1.934831965E-1,-1.138953555E0,-1.827064565E0,2.161669695E0
3.915169946E1,-8.021075946E-1,-1.813181959E0,-2.554422816E0,3.233586450E0
3.916171346E1,-1.729782976E0,-2.473785034E0,-3.056022995E0,4.295467156E0
3.917172646E1,-2.658871629E0,-3.117665804E0,-2.765812526E0,4.943597610E0
3.918174046E1,-3.676257917E0,-3.627677495E0,-2.636324473E0,5.798717359E0
3.919175446E1,-4.472321829E0,-3.900413268E0,-3.130475592E0,6.709304258E0
3.920176746E1,-4.481781455E0,-3.796934507E0,-3.706098597E0,6.945375690E0
3.921178146E1,-3.933072891E0,-3.449297072E0,-4.202255310E0,6.710116418E0
3.922179546E1,-3.380194677E0,-3.066708489E0,-4.394294829E0,6.335632885E0
3.923180846E1,-2.967064333E0,-2.667403886E0,-3.673468502E0,5.423364739E0
3.924182246E1,-2.707728624E0,-2.274200122E0,-2.917977835E0,4.584580149E0
3.925183646E1,-2.618767916E0,-1.969445435E0,-2.217383459E0,3.956444126E0
3.926184946E1,-2.950188684E0,-1.656750083E0,-6.075292146E-1,3.437662848E0
3.927186346E1,-3.870148079E0,-1.266047612E0,5.307494259E-1,4.106411775E0
3.928187746E1,-5.037503754E0,-9.008147344E-1,7.528184903E-1,5.172489433E0
3.929189046E1,-5.348546975E0,-8.708493622E-1,7.703450806E-1,5.473460048E0
3.930190446E1,-4.534375405E0,-1.081438588E0,1.572735242E0,4.919711971E0
3.931191846E1,-2.922177597E0,-1.030731972E0,2.618903571E0,4.057115506E0
3.932193146E1,-1.877276652E0,-5.136558218E-1,3.383876961E0,3.903669200E0
3.933194546E1,-1.717643571E0,5.236164075E-1,3.789643614E0,4.193551276E0
3.934195946E1,-2.180347779E0,1.762979227E0,3.850804613E0,4.763476500E0
3.935197246E1,-2.758834459E0,2.826240284E0,3.160257508E0,5.058263459E0
3.936198646E1,-3.278175967E0,3.863438984E0,1.733238680E0,5.355064404E0
3.937200046E1,-3.755394133E0,5.050972815E0,4.658731064E-1,6.311287446E0
3.938201346E1,-3.963592433E0,6.182008510E0,-3.321396831E-1,7.351027884E0
3.939202746E1,-3.844684625E0,6.443283155E0,-6.724075806E-1,7.533235004E0
3.940204146E1,-3.370566067E0,5.369506904E0,4.002696857E-1,6.352364586E0
3.941205446E1,-2.647584164E0,3.293832471E0,1.618549054E0,4.525343666E0
3.942206846E1,-1.487690706E0,2.052824099E0,1.772862922E0,3.093598772E0
3.943208246E1,-3.207969618E-1,1.172685265E0,1.289397298E0,1.772187014E0
3.944209546E1,6.105931556E-1,6.678185396E-1,7.245685449E-1,1.159226112E0
3.945210946E1,1.313433740E0,5.703564182E-1,3.968294764E-1,1.485896452E0
3.946212346E1,1.806179772E0,6.807306536E-1,2.944239727E-1,1.952527866E0
3.947213646E1,2.367734084E0,7.450149424E-1,2.156198779E-1,2.491526418E0
3.948215046E1,3.058403689E0,7.188123997E-1,2.273309737E-2,3.141821316E0
3.949216446E1,3.460050101E0,6.152362834E-1,-2.231247792E-1,3.521398452E0
3.950217746E1,3.817126697E0,4.935973871E-1,-1.102621150E-1,3.850487286E0
3.951219146E1,4.301766735E0,2.817581727E-1,1.896674497E-1,4.315154510E0
3.952220546E1,4.801802491E0,2.069000714E-1,4.865874526E-1,4.830826239E0
3.953221846E1,5.255494970E0,1.128712888E-1,7.665100381E-1,5.312297521E0
3.954223246E1,5.728734691E0,-1.711246133E-2,9.859902477E-1,5.812991551E0
3.955224646E1,6.007939239E0,-1.231960098E-1,1.040542723E0,6.098626100E0
3.956225946E1,6.093551831E0,-1.541026376E-1,8.915673628E-1,6.160358261E0
3.957227346E1,5.640824143E0,-4.190820788E-1,5.024328223E-1,5.678641170E0
3.958228746E1,5.501369219E0,-4.157493120E-1,2.754740238E-2,5.517125124E0
3.959230046E1,5.644696169E0,-1.578207359E-1,-6.652084887E-2,5.647293799E0
3.960231446E1,5.341501665E0,1.162199892E-1,-3.689338723E-1,5.355488710E0
3.961232846E1,5.005114272E0,4.964163297E-1,-8.456711054E-1,5.100270353E0
3.962234158E1,4.603353839E0,6.680332786E-1,-1.166590859E0,4.795630225E0
3.963235558E1,4.093099489E0,6.296872383E-1,-1.318963451E0,4.346220660E0
3.964236958E1,3.381812017E0,4.293629457E-1,-1.473283021E0,3.713700030E0
3.965238258E1,2.447334570E0,2.152551578E-1,-1.932675366E0,3.125862337E0
3.966239658E1,1.207233685E0,-1.301800704E-1,-2.367778523E0,2.660965080E0
3.967241058E1,-3.172056019E-2,-4.345956190E-1,-2.379386269E0,2.418958157E0
3.968242358E1,-9.901090264E-1,-6.649232908E-1,-2.095316692E0,2.410973021E0
3.969243758E1,-1.928215840E0,-8.676472807E-1,-1.755691550E0,2.748323298E0
3.970245158E1,-3.403079510E0,-1.226885008E0,-2.001768551E0,4.134401323E0
3.971246558E1,-4.864435526E0,-2.007082939E0,-3.161842980E0,6.139085106E0
3.972247858E1,-5.563998746E0,-2.788313489E0,-4.052169564E0,7.426496639E0
3.973249258E1,-5.664346322E0,-2.858631519E0,-4.215049603E0,7.617298509E0
3.974250658E1,-4.926056993E0,-3.130084121E0,-4.676955081E0,7.479129156E0
3.975251958E1,-3.952316662E0,-2.929049537E0,-5.506146394E0,7.383616072E0
3.976253358E1,-3.178906617E0,-2.503353819E0,-5.828436735E0,7.095273243E0
3.977254758E1,-2.513259003E0,-1.793412377E0,-3.947499726E0,5.011541964E0
3.978256058E1,-2.810307498E0,-5.349692152E-1,-1.179409417E0,3.094354031E0
3.979257458E1,-4.280216237E0,2.576819699E-1,6.868374856E-1,4.342625561E0
3.980258858E1,-5.030939670E0,5.308499980E-1,2.429906359E0,5.612183229E0
3.981260158E1,-5.204630041E0,1.064647139E0,2.579594202E0,5.905586647E0
3.982261558E1,-5.047469164E0,9.499379240E-1,2.716651768E0,5.810294643E0
3.983262958E1,-5.083390363E0,1.233908683E0,3.355577899E0,6.214763975E0
3.984264258E1,-4.441701130E0,1.960802227E0,3.347562828E0,5.897425811E0
3.985265658E1,-2.474034126E0,2.547991464E0,3.133794179E0,4.736430229E0
3.986267058E1,-7.904318744E-1,2.334329380E0,3.190268050E0,4.031338044E0
3.987268358E1,-4.026404393E-1,1.554168140E0,3.275252944E0,3.647579989E0
3.988269758E1,-1.300764577E0,1.388938251E0,3.829580097E0,4.276309352E0
3.989271158E1,-2.549797668E0,1.231109182E0,3.579131864E0,4.563691803E0
3.990272458E1,-2.981747276E0,6.110400291E-1,2.275530802E0,3.800293037E0
3.991273858E1,-2.686221980E0,8.933434546E-2,8.304864711E-1,2.813090282E0
3.992275258E1,-2.465039354E0,-3.492809419E-1,2.308217615E-2,2.489768861E0
3.993276558E1,-2.191977891E0,-7.634053127E-1,2.842474785E-1,2.338450636E0
3.994277958E1,-1.831187144E0,-1.516017689E0,5.236090985E-1,2.434280690E0
3.995279358E1,-1.042653276E0,-1.852492497E0,7.200375375E-1,2.244394877E0
3.996280658E1,-2.751056492E-1,-1.665849812E0,7.104624295E-1,1.831801184E0
3.997282058E1,8.662813711E-1,-9.327054486E-1,6.634157324E-1,1.435445332E0
3.998283458E1,1.922352253E0,1.454056352E-3,8.248822072E-1,2.091858254E0
3.999284758E1,2.403337780E0,3.170572288E-1,1.010133694E0,2.626200269E0
4.000286158E1,2.919393153E0,4.080681172E-1,1.241793069E0,3.198660031E0
4.001287558E1,3.546417570E0,4.424520841E-1,1.452039063E0,3.857623474E0
4.002288858E1,4.404418699E0,5.027519341E-1,1.541936788E0,4.693530935E0
4.003290258E1,5.312500060E0,5.668505739E-1,1.625713939E0,5.584525251E0
4.004291658E1,5.907312750E0,6.016315667E-1,1.585042461E0,6.145784252E0
4.005292958E1,5.902730287E0,5.950685057E-1,1.543310591E0,6.130101056E0
4.006294358E1,5.628835596E0,6.159296170E-1,1.457564682E0,5.847020974E0
4.007295758E1,5.472728387E0,6.985019499E-1,1.233189476E0,5.653266070E0
4.008297058E1,5.347371100E0,7.683007479E-1,1.022387996E0,5.498176146E0
4.009298458E1,5.239782332E0,7.511156349E-1,8.269556299E-1,5.357550672E0
4.010299858E1,5.152195135E0,9.105502023E-1,7.798362811E-1,5.289835631E0
4.011301158E1,4.951307024E0,1.069399171E0,7.556755860E-1,5.121533113E0
4.012302558E1,4.667017154E0,1.070201555E0,6.282439993E-1,4.829189477E0
4.013303958E1,4.441639150E0,1.021521000E0,4.569648734E-1,4.580445435E0
4.014305258E1,4.088874291E0,9.036905412E-1,3.859498546E-1,4.205295097E0
4.015306658E1,3.539252976E0,6.082232791E-1,2.995107579E-1,3.603602903E0
4.016308058E1,3.069943753E0,3.478779025E-1,1.256993490E-1,3.092147152E0
4.017309358E1,2.413870370E0,6.231114596E-2,-2.650900997E-1,2.429182085E0
4.018310758E1,1.564359398E0,-3.555614363E-1,-1.035089610E0,1.909202651E0
4.019312158E1,4.983441567E-1,-1.076636124E0,-2.186694932E0,2.487795604E0
4.020313558E1,-4.104523194E-1,-1.825373111E0,-3.172166239E0,3.682810985E0
4.021314858E1,-1.343643964E0,-2.493799761E0,-3.377100915E0,4.407859678E0
4.022316258E1,-2.292211447E0,-3.068152167E0,-3.070522920E0,4.908757688E0
4.023317658E1,-2.971014127E0,-3.445072166E0,-2.508022821E0,5.194769065E0
4.024318958E1,-3.055566620E0,-3.489916509E0,-2.349799212E0,5.199765470E0
4.025320358E1,-2.540728637E0,-3.007760369E0,-3.025591453E0,4.965493741E0
4.026321758E1,-2.687565086E0,-3.168429576E0,-4.002590145E0,5.769114312E0
4.027323058E1,-2.866793355E0,-3.411641588E0,-3.647139952E0,5.758422726E0
4.028324458E1,-2.875046700E0,-3.154962269E0,-2.328342562E0,4.862186703E0
4.029325858E1,-2.770920069E0,-2.475705260E0,-1.952347007E0,4.197472263E0
4.030327158E1,-2.770187997E0,-1.609287795E0,-1.341619950E0,3.473282718E0
4.031328558E1,-3.864956921E0,-1.015792775E0,-1.785429758E-1,4.000200565E0
4.032329958E1,-5.362630579E0,-7.414091107E-1,9.801336765E-2,5.414526832E0
4.033331258E1,-6.503988948E0,-7.681083745E-1,1.021183469E0,6.628323950E0
4.034332658E1,-7.066982844E0,-1.195720956E0,2.573980875E0,7.615600612E0
4.035334058E1,-6.242873347E0,-1.584629502E0,4.070092742E0,7.619066426E0
4.036335358E1,-5.199395029E0,-1.162233806E0,4.728384266E0,7.123349904E0
4.037336758E1,-4.779807605E0,8.657168224E-2,4.333492265E0,6.452380228E0
4.038338158E1,-4.310725254E0,1.814530181E0,3.442758423E0,5.807534550E0
4.039339458E1,-3.869935241E0,3.442828297E0,1.759334804E0,5.470349569E0
4.040340858E1,-3.462511779E0,4.974528072E0,-2.041379929E-2,6.060968081E0
4.041342258E1,-3.123341112E0,6.192183834E0,-1.050957199E0,7.014478696E0
4.042343558E1,-3.077433452E0,6.420184314E0,-1.159446438E0,7.213437414E0
4.043344958E1,-3.190075384E0,5.105990437E0,-3.861907598E-1,6.032981236E0
4.044346358E1,-2.844215502E0,3.340500561E0,6.256625998E-1,4.431699393E0
4.045347658E1,-2.073194629E0,2.307728788E0,7.909432134E-1,3.201458932E0
4.046349058E1,-1.494109195E0,1.618004386E0,4.595230302E-1,2.249769298E0
4.047350458E1,-6.678648788E-1,1.300464323E0,2.387961942E-1,1.481308399E0
4.048351758E1,4.357736868E-1,1.046155758E0,3.964882913E-1,1.200642970E0
4.049353158E1,1.429358298E0,6.380806240E-1,6.870387760E-1,1.709454389E0
4.050354558E1,2.148092199E0,2.512773684E-1,1.022977395E0,2.392472186E0
4.051355858E1,2.769897391E0,-1.839246069E-1,1.270179254E0,3.052788095E0
4.052357258E1,3.260290504E0,-5.269756329E-1,1.223366153E0,3.521906051E0
4.053358658E1,3.691978741E0,-7.262303236E-1,1.239831913E0,3.961729506E0
4.054359958E1,4.054523068E0,-8.031647712E-1,1.272705544E0,4.324813332E0
4.055361358E1,4.327046002E0,-7.880342236E-1,1.212837657E0,4.562378790E0
4.056362758E1,4.786656448E0,-6.580666995E-1,1.157947505E0,4.968498179E0
4.057364058E1,5.145375527E0,-4.320773694E-1,1.005185195E0,5.260416090E0
4.058365458E1,5.359105293E0,-1.817864263E-1,6.745187178E-1,5.404445517E0
4.059366858E1,5.121545200E0,-2.968048127E-1,2.120869902E-1,5.134520350E0
4.060368158E1,5.138969318E0,-8.921798587E-2,-3.187296787E-1,5.149616889E0
4.061369558E1,5.584424824E0,5.494293796E-1,-3.681345579E-1,5.623450570E0
4.062370908E1,6.002611256E0,9.737669358E-1,-2.657296389E-1,6.086885589E0
4.063372208E1,6.189402899E0,1.212586957E0,-1.176766768E-1,6.308163217E0
4.064373608E1,5.967823831E0,1.125388454E0,2.032375216E-2,6.073041536E0
4.065375008E1,5.788672745E0,1.159533123E0,-1.641298816E-1,5.905945126E0
4.066376308E1,5.525361514E0,1.303424768E0,-6.942586255E-1,5.719312111E0
4.067377708E1,4.961058426E0,1.378497316E0,-1.244449166E0,5.297264321E0
4.068379108E1,3.946344901E0,1.232763798E0,-1.564162931E0,4.420401603E0
4.069380508E1,2.742637671E0,7.022678491E-1,-1.544025121E0,3.224787606E0
4.070381808E1,1.575604763E0,9.304104164E-2,-1.514522702E0,2.187456518E0
4.071383208E1,6.027906311E-1,-3.351698564E-1,-1.803654652E0,1.931027053E0
4.072384608E1,-4.515828037E-1,-6.774641065E-1,-2.405932482E0,2.539959794E0
4.073385908E1,-1.654806468E0,-1.155060588E0,-2.420258161E0,3.151221822E0
4.074387308E1,-3.501401610E0,-1.878224486E0,-2.124089963E0,4.505474296E0
4.075388708E1,-5.471523276E0,-2.953845533E0,-3.095286463E0,6.945759043E0
4.076390008E1,-6.687759919E0,-4.387783955E0,-4.462431264E0,9.159261627E0
4.077391408E1,-6.229591396E0,-5.318999240E0,-4.796619519E0,9.492477058E0
4.078392808E1,-4.704297246E0,-4.908299584E0,-5.294167870E0,8.616845758E0
4.079394108E1,-3.638981917E0,-3.333447357E0,-5.165477085E0,7.143963479E0
4.080395508E1,-3.519541427E0,-1.451192679E0,-3.068125269E0,4.889429897E0
4.081396908E1,-3.958091957E0,-7.757881075E-2,-2.099372613E0,4.481057440E0
4.082398208E1,-4.434196229E0,7.828246468E-1,4.340013957E-1,4.523634361E0
4.083399608E1,-4.851996744E0,2.880313580E-1,3.419926215E0,5.943124581E0
4.084401008E1,-5.507253857E0,1.729958685E-1,3.087605561E0,6.316096952E0
4.085402308E1,-6.234311854E0,3.954518723E-1,2.785903559E0,6.839903882E0
4.086403708E1,-7.229933635E0,4.708123957E-1,2.512385136E0,7.668486405E0
4.087405108E1,-7.065981801E0,7.811773400E-1,1.694904627E0,7.308285609E0
4.088406408E1,-4.187008111E0,1.225687352E0,1.038367559E0,4.484590683E0
4.089407808E1,-5.066688377E-1,1.641414298E0,1.005679577E0,1.990564146E0
4.090409208E1,8.963576943E-1,1.305053364E0,1.716522953E0,2.335181459E0
4.091410508E1,2.387207651E-1,9.360003546E-1,2.797079927E0,2.959179005E0
4.092411908E1,-8.100136149E-1,1.014058198E0,3.616106732E0,3.841960956E0
4.093413308E1,-2.006418257E0,7.074109139E-1,2.929459427E0,3.620480211E0
4.094414608E1,-2.449012721E0,6.805604996E-1,1.910905451E0,3.179997727E0
4.095416008E1,-2.570360572E0,2.029603636E-1,1.451581226E0,2.958890744E0
4.096417408E1,-2.273423758E0,-2.591119064E-1,1.110005306E0,2.543168564E0
4.097418708E1,-1.577336124E0,-3.942230800E-1,1.013007892E0,1.915616369E0
4.098420108E1,-1.163248006E0,-7.948899378E-1,1.395124897E0,1.982768119E0
4.099421508E1,-6.460904324E-1,-1.010491397E0,1.790314229E0,2.154936368E0
4.100422808E1,1.501167369E-1,-7.381047030E-1,1.798655283E0,1.949998567E0
4.101424208E1,6.816222078E-1,-7.033627403E-1,1.269591901E0,1.603493553E0
4.102425608E1,1.323937093E0,-6.355422015E-1,3.782163271E-1,1.516499557E0
4.103426908E1,2.179499348E0,-3.033966713E-1,2.854034731E-1,2.218946167E0
4.104428308E1,2.873154541E0,-5.210585430E-2,4.900501737E-1,2.915112555E0
4.105429708E1,3.516148288E0,1.884265244E-3,4.212907183E-1,3.541297531E0
4.106431008E1,4.369319617E0,2.024072170E-2,1.039911516E0,4.491411756E0
4.107432408E1,4.978771396E0,1.752585948E-2,1.719739214E0,5.267444801E0
4.108433808E1,5.421368199E0,1.296630304E-1,1.595840515E0,5.652853492E0
4.109435108E1,5.427351655E0,3.022674277E-1,1.257651887E0,5.579354788E0
4.110436508E1,4.992488379E0,4.053158328E-1,9.409900761E-1,5.096536419E0
4.111437908E1,4.618995141E0,5.108322014E-1,8.733755055E-1,4.728514611E0
4.112439208E1,4.762661814E0,8.098519394E-1,1.084416429E0,4.951238907E0
4.113440608E1,4.909016452E0,1.156418311E0,1.281300512E0,5.203602295E0
4.114442008E1,4.705681282E0,1.250080327E0,1.087102640E0,4.988780342E0
4.115443308E1,4.585508721E0,1.270708866E0,5.984020033E-1,4.795797766E0
4.116444708E1,4.401762893E0,1.137030260E0,1.051586652E-1,4.547462229E0
4.117446108E1,4.086232519E0,8.214168549E-1,-4.146494508E-2,4.168182000E0
4.118447408E1,3.643794760E0,4.147541159E-1,2.650396675E-3,3.667324400E0
4.119448808E1,3.099377468E0,9.532014012E-2,-1.519562709E-1,3.104563951E0
4.120450208E1,2.606124482E0,2.998349860E-2,-2.992135732E-1,2.623416205E0
4.121451608E1,2.041285204E0,4.061169013E-2,-5.213000330E-1,2.107189673E0
4.122452908E1,1.294051974E0,-2.329865469E-1,-1.102092854E0,1.715652034E0
4.123454308E1,5.972030318E-1,-7.462451966E-1,-1.903901656E0,2.130346186E0
4.124455708E1,-1.129144120E-1,-1.303034028E0,-2.535691845E0,2.853135201E0
4.125457008E1,-7.669477022E-1,-1.783908605E0,-2.999015858E0,3.572762909E0
4.126458408E1,-1.362045736E0,-2.140044676E0,-3.096750898E0,4.003102038E0
4.127459808E1,-1.876698947E0,-2.305693664E0,-2.599955084E0,3.949428902E0
4.128461108E1,-2.007622783E0,-2.057495732E0,-2.009903197E0,3.507641485E0
4.129462508E1,-2.369878843E0,-2.276505972E0,-2.835295866E0,4.340242830E0
4.130463908E1,-2.345704114E0,-2.498029345E0,-3.698864129E0,5.042229095E0
4.131465208E1,-2.414521165E0,-2.393539455E0,-3.152777749E0,4.636696142E0
4.132466608E1,-3.149692758E0,-2.099365158E0,-1.534431302E0,4.084406684E0
4.133468008E1,-4.535402176E0,-1.544932901E0,-1.348952651E-1,4.793212629E0
4.134469308E1,-5.918651086E0,-8.787252693E-1,6.637621799E-1,6.020229980E0
4.135470708E1,-6.679212459E0,-4.996663584E-1,6.464140758E-1,6.728996709E0
4.136472108E1,-7.687043227E0,-1.302133849E0,1.496688109E0,7.938908075E0
4.137473408E1,-8.293035793E0,-2.270134992E0,3.331652262E0,9.221055381E0
4.138474808E1,-6.276324683E0,-2.206476063E0,4.921416643E0,8.275332616E0
4.139476208E1,-4.064898368E0,-1.735449366E0,5.385987282E0,6.967355470E0
4.140477508E1,-2.962485378E0,-6.502422479E-1,4.409467185E0,5.351872144E0
4.141478908E1,-2.585521817E0,9.638560514E-1,2.512452964E0,3.731804048E0
4.142480308E1,-3.025380369E0,2.911661965E0,9.012646776E-1,4.294529054E0
4.143481608E1,-4.000519938E0,4.768899624E0,-3.119664967E-1,6.232486381E0
4.144483008E1,-4.853890073E0,6.221258529E0,-1.237484840E0,7.987219495E0
4.145484408E1,-5.653895593E0,6.347574175E0,-1.338133840E0,8.605163302E0
4.146485708E1,-5.035398756E0,5.356159465E0,-8.474626923E-1,7.400126882E0
4.147487108E1,-3.220354021E0,4.329754432E0,-2.386754492E-1,5.401334968E0
4.148488508E1,-1.764542919E0,3.305127245E0,1.915115154E-1,3.751553609E0
4.149489808E1,-7.925403804E-1,1.946599340E0,3.849213293E-1,2.136710948E0
4.150491208E1,1.171173906E-1,1.154512704E0,4.820581993E-1,1.256581145E0
4.151492608E1,8.849234641E-1,1.163791066E0,4.251443258E-1,1.522579022E0
4.152493908E1,1.486179201E0,1.303549752E0,8.436158091E-2,1.978657992E0
4.153495308E1,2.083633078E0,1.307465925E0,-2.701475027E-1,2.474666366E0
4.154496708E1,2.693926272E0,1.126876570E0,-2.183443880E-1,2.928269768E0
4.155498008E1,3.336393185E0,7.556358249E-1,-7.294401526E-4,3.420892503E0
4.156499408E1,3.902417108E0,4.485861057E-1,1.802092861E-1,3.932246708E0
4.157500808E1,4.475520841E0,2.280764937E-1,5.053023434E-1,4.509726837E0
4.158502108E1,4.981598525E0,-1.929084152E-2,7.549667573E-1,5.038518711E0
4.159503508E1,5.311599589E0,-3.630204369E-1,9.588721772E-1,5.409649701E0
4.160504908E1,5.618364987E0,-6.282032150E-1,9.667669415E-1,5.735442680E0
4.161506208E1,5.541110405E0,-1.307007650E0,7.203465629E-1,5.738560158E0
4.162507633E1,5.720439246E0,-1.310394503E0,6.153302774E-1,5.900778785E0
4.163509033E1,5.978858696E0,-1.045611674E0,6.117052960E-1,6.100347404E0
4.164510333E1,6.070920768E0,-8.748235685E-1,3.582524711E-1,6.144081712E0
4.165511733E1,6.047195106E0,-7.413700806E-1,-6.420096606E-2,6.092808876E0
4.166513133E1,5.751969187E0,-3.632942328E-1,-5.208606148E-1,5.786918697E0
4.167514533E1,5.485166000E0,1.661693904E-1,-9.479219502E-1,5.568950918E0
4.168515833E1,5.100077147E0,5.017656550E-1,-1.358325153E0,5.301660391E0
4.169517233E1,4.789020478E0,7.496716650E-1,-1.585414929E0,5.100026004E0
4.170518633E1,4.342085041E0,8.252806950E-1,-1.697271287E0,4.734503200E0
4.171519933E1,3.650808495E0,7.293952753E-1,-1.793737189E0,4.132543193E0
4.172521333E1,2.814846107E0,5.811692356E-1,-1.758367967E0,3.369417485E0
4.173522733E1,1.922449316E0,3.468612179E-1,-1.747856719E0,2.621283501E0
4.174524033E1,1.020489405E0,1.154607283E-1,-2.020725078E0,2.266728842E0
4.175525433E1,1.335813957E-1,-6.135087235E-1,-2.210998007E0,2.298423183E0
4.176526833E1,-7.105676794E-1,-8.711081015E-1,-1.864608952E0,2.177269458E0
4.177528133E1,-1.689683940E0,-6.927190536E-1,-1.840443871E0,2.592706144E0
4.178529533E1,-2.798209024E0,-1.040739336E0,-2.149983627E0,3.679068048E0
4.179530933E1,-4.043000545E0,-1.769795180E0,-2.590742211E0,5.117614053E0
4.180532233E1,-4.964363857E0,-2.542418482E0,-3.412247944E0,6.538519425E0
