"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.170486167E0,-2.744592395E0,-1.544559556E-1,1.163944409E0,2.985198594E0
3.180498167E0,-1.103349713E0,9.595567399E-1,1.139400136E-1,1.466666988E0
3.190510167E0,-3.350407791E-1,1.868609324E0,-2.946546453E-1,1.921138852E0
3.200521167E0,7.621389520E-1,2.971785375E0,1.818776429E-2,3.068011553E0
3.210533167E0,1.059338013E0,4.016056575E0,3.139302841E-1,4.165268258E0
3.220545167E0,1.824920975E0,4.904693021E0,7.856169847E-1,5.291837511E0
3.230557167E0,2.815410948E0,6.106568903E0,1.480284915E0,6.885344291E0
3.240568167E0,3.231082784E0,6.463584688E0,1.840210859E0,7.456822311E0
3.250580167E0,4.567674129E0,7.220614343E0,2.551643050E0,8.916938975E0
3.260592167E0,1.955077657E0,6.952265736E0,2.053024951E0,7.508078246E0
3.270604167E0,-2.331220854E0,5.396126354E0,8.012240803E-1,5.932514671E0
3.280616167E0,-3.800498970E0,4.764137651E0,1.135366142E0,6.199181902E0
3.290627167E0,-3.908304085E0,4.916332489E0,1.036907217E0,6.365559091E0
3.300639167E0,-3.561525898E0,4.973110707E0,5.069965741E-1,6.137861382E0
3.310651167E0,-3.071991448E0,4.867439826E0,-1.240179822E-1,5.757124488E0
3.320663167E0,-1.440348432E0,4.979449673E0,-2.173009524E-1,5.188134767E0
3.330675167E0,-3.082979536E-1,5.104508752E0,-1.034480622E-1,5.114856668E0
3.340686167E0,5.438001189E-1,4.806152235E0,2.555937830E-1,4.843567492E0
3.350698167E0,1.144745515E0,4.847217230E0,3.125979960E-1,4.990358171E0
3.360710167E0,1.042666432E0,4.049814305E0,7.268343410E-1,4.244577406E0
3.370722167E0,7.693219641E-1,3.173472800E0,4.141275868E-1,3.291547896E0
3.380734167E0,5.139607541E-1,2.525578501E0,-3.568125942E-1,2.601925758E0
3.390745167E0,-2.187750354E-2,2.256722356E0,-1.169943652E0,2.542054792E0
3.400757167E0,-1.057612792E0,1.834522980E0,-1.619271770E0,2.665719499E0
3.410769167E0,-2.408653923E0,1.338129455E0,-2.365040272E0,3.631200854E0
3.420781167E0,-2.624307860E0,6.876202816E-1,-1.827209283E0,3.270857252E0
3.430793167E0,-7.329322560E-1,2.835581503E0,1.555106033E0,3.316031804E0
3.440804167E0,-1.027273929E-1,2.643246700E0,2.923400250E-1,2.661347163E0
3.450816167E0,-3.354563992E0,-2.442538683E0,-4.276719017E0,5.958978129E0
3.460828167E0,-3.936920943E0,-5.908186909E0,-3.305272549E0,7.831401259E0
3.470840167E0,-2.337672964E0,-6.520670469E0,-2.436539733E0,7.343063674E0
3.480852167E0,-8.351168811E-1,-5.533334777E0,-2.784220730E0,6.250367912E0
3.490863167E0,-3.050335262E-1,-4.822803935E0,-4.588385259E0,6.663764892E0
3.500875167E0,1.132605964E0,-3.811165461E0,-6.406386055E0,7.539864768E0
3.510887167E0,8.607516593E-1,-3.498787905E0,-6.217200562E0,7.185818885E0
3.520899167E0,-1.152481235E0,-3.423637151E0,-5.662029655E0,6.716255218E0
3.530910167E0,-1.547225887E0,-2.775003179E0,-2.647436814E0,4.135634446E0
3.540922167E0,1.186782464E0,-1.468972600E0,3.857127500E0,4.294620549E0
3.550934167E0,3.668957668E0,-4.385201240E-1,8.375968607E0,9.154802039E0
3.560946167E0,4.330157598E0,-6.979996741E-2,7.375400666E0,8.552875063E0
3.570958167E0,5.732052986E0,-1.082794996E0,7.294597993E0,9.340237487E0
3.580969167E0,5.814739047E0,-3.593131560E0,4.710851390E0,8.301439961E0
3.590981167E0,5.954968727E0,-6.482603926E0,-3.274383755E-1,8.808690146E0
3.600993167E0,3.183815939E0,-8.663382645E0,2.935492292E-1,9.234557593E0
3.611005167E0,1.224826203E0,-8.367155684E0,2.626440632E-1,8.460406336E0
3.621017167E0,5.549729785E-1,-7.056826816E0,-5.407247758E-1,7.099238198E0
3.631028167E0,7.964227123E-1,-6.354915939E0,2.212962086E-1,6.408448934E0
3.641040167E0,1.020692742E0,-5.426021413E0,1.052868361E0,5.620680905E0
3.651052167E0,1.321264915E0,-3.911810660E0,8.769632109E-1,4.221026900E0
3.661064167E0,9.294750081E-1,-2.735083653E0,6.115661323E-1,2.952730857E0
3.671076167E0,2.774052861E-1,-2.039860237E0,1.941487558E-1,2.067771075E0
3.681087167E0,7.396289259E-2,-1.238193523E0,-3.423193932E-2,1.240872892E0
3.691099167E0,1.900710538E-2,-3.453944439E-1,1.829147927E-1,3.913009242E-1
3.701111167E0,1.627009682E-1,-1.149229306E-1,2.270320348E-1,3.020305115E-1
3.711123167E0,5.805929925E-1,2.378898758E-1,2.509999180E-1,6.757816028E-1
3.721135167E0,3.677106348E-1,3.552774078E-1,-3.921037567E-1,6.443434669E-1
3.731146167E0,2.482382780E-1,8.812870806E-1,-4.661376929E-1,1.027411072E0
3.741158167E0,5.435549013E-1,2.317553864E0,2.036293582E-1,2.389136404E0
3.751170167E0,1.755334870E-1,2.945675803E0,3.056773046E-1,2.966691180E0
3.761182167E0,-7.263523842E-1,2.558826354E0,8.500674807E-2,2.661279062E0
3.771194167E0,-5.351433892E-1,2.622524167E0,-1.921920582E-1,2.683458448E0
3.781205167E0,4.061796127E-1,3.343345524E0,-6.143365431E-1,3.423499753E0
3.791217167E0,1.388589464E0,4.108740790E0,-7.245448637E-1,4.397146443E0
3.801229167E0,2.112627228E0,4.569273927E0,-1.368727934E-1,5.035890407E0
3.811241167E0,2.188244152E0,4.747181895E0,9.880977670E-2,5.228184368E0
3.821252167E0,1.802600837E0,4.459353290E0,-4.057219219E-1,4.826987862E0
3.831264167E0,1.200294648E0,3.912714055E0,-1.323916043E0,4.301487209E0
3.841276167E0,1.616126552E-1,3.559840438E0,-1.989103482E0,4.081067906E0
3.851288167E0,-1.381170955E0,2.609870208E0,-1.842537174E0,3.480517052E0
3.861300167E0,-1.667994425E0,2.411665385E0,-1.503914391E0,3.295465646E0
3.871311167E0,-1.356627122E0,3.373387349E0,-1.414533268E0,3.901420730E0
3.881323167E0,-1.634633574E0,3.951098102E0,-1.488667191E0,4.527618926E0
3.891335167E0,-1.902726073E0,3.871497032E0,-1.192456602E0,4.475579127E0
3.901347167E0,-1.974286783E0,3.354879157E0,-6.080052145E-1,3.939884872E0
3.911359167E0,-1.758198105E0,2.554322244E0,-3.738300383E-1,3.123391042E0
3.921370167E0,-1.447724549E0,1.445265648E0,-6.781851413E-1,2.155141352E0
3.931382167E0,-1.263222968E0,6.955350727E-1,-1.616032412E0,2.165885976E0
3.941394167E0,-1.559344241E0,2.191583204E-1,-2.989519395E0,3.378877187E0
3.951406167E0,-1.688431174E0,-2.397615695E-1,-3.609447046E0,3.992041260E0
3.961418167E0,-1.303218800E0,-8.556330067E-1,-3.694980116E0,4.010407105E0
3.971429167E0,-1.061728794E0,-1.736570424E0,-4.111343971E0,4.587602218E0
3.981441167E0,-1.367419474E0,-2.324203902E0,-4.951173123E0,5.637896336E0
3.991453167E0,-1.966023498E0,-2.840283834E0,-5.142928467E0,6.195334848E0
4.001465167E0,-2.851198246E0,-2.587760131E0,-3.974737226E0,5.533928980E0
4.011477167E0,-3.588337428E0,-1.815460473E0,-2.757207471E0,4.875885075E0
4.021488167E0,-3.558811913E0,-1.573673428E0,-2.005874466E0,4.377798837E0
4.031500167E0,-2.497851589E0,-1.586929066E0,-2.479166812E0,3.860553652E0
4.041512167E0,-3.636737171E-1,-9.316199130E-1,-2.800098259E0,2.973335584E0
4.051524167E0,7.781679243E-2,-8.439754128E-2,-3.214805013E0,3.216854002E0
4.061535167E0,3.953546624E-1,-2.451755065E-1,-2.933886647E0,2.970539882E0
4.071547167E0,4.441086588E0,-1.043277758E0,-1.953937157E0,4.962816637E0
4.081559167E0,3.637821829E0,-2.664976122E0,-3.142679242E-1,4.520465653E0
4.091571167E0,1.903622451E0,-3.386068790E0,1.266707470E0,4.085803238E0
4.101583167E0,-5.607529512E-1,-4.995571616E0,2.503037485E0,5.615636767E0
4.111594167E0,-1.267262224E0,-7.226216560E0,4.388896680E0,8.549068568E0
4.121606167E0,-1.446511105E0,-7.894562665E0,4.792301935E0,9.347869911E0
4.131618167E0,-1.721591319E-1,-7.636251388E0,4.494655269E0,8.862499649E0
4.141630167E0,1.339734077E0,-6.610065626E0,3.728395200E0,7.706411989E0
4.151642167E0,2.293163520E0,-4.720781717E0,3.909200463E0,6.544175059E0
4.161653333E0,3.100334072E0,-3.300273179E0,4.135184823E0,6.132179705E0
4.171665333E0,3.586975611E0,-2.911014093E0,4.308432268E0,6.316881010E0
4.181677333E0,3.937722597E0,-2.972166029E0,5.701177933E0,7.539420400E0
4.191689333E0,3.812643637E0,-2.536725633E0,7.167685347E0,8.505700540E0
4.201701333E0,1.799664804E0,-2.499958926E0,7.331972226E0,7.952760826E0
4.211712333E0,-7.960158923E-1,-2.198782881E0,5.978305550E0,6.419378841E0
4.221724333E0,-3.238730358E0,-1.734373625E0,3.948634086E0,5.393434652E0
4.231736333E0,-4.277433254E0,-1.426909484E0,2.317988020E0,5.070066507E0
4.241748333E0,-3.971322452E0,-8.658165175E-1,9.282256043E-1,4.169249696E0
4.251760333E0,-2.596321917E0,1.163683623E-1,-4.365124825E-1,2.635331524E0
4.261771333E0,-1.157227420E0,1.257543129E0,-1.493185042E0,2.269403356E0
4.271783333E0,2.852964873E-1,2.504461282E0,-1.754924688E0,3.071397248E0
4.281795333E0,1.035780458E0,3.522432291E0,-1.278753611E0,3.887876181E0
4.291807333E0,1.621345485E0,3.924647053E0,-3.884495392E-1,4.264095298E0
4.301819333E0,2.391763802E0,4.750062819E0,2.112354894E-1,5.322429078E0
4.311830333E0,2.589257019E0,5.398747661E0,9.452912879E-1,6.061707996E0
4.321842333E0,2.398790985E0,5.569192827E0,1.521460423E0,6.251795643E0
4.331854333E0,2.572543922E0,5.808080238E0,1.645846488E0,6.562056762E0
4.341866333E0,2.511850116E0,6.108432410E0,1.649252783E0,6.807523210E0
4.351878333E0,2.719233314E0,6.625682369E0,1.528276230E0,7.323218207E0
4.361889333E0,2.776263839E0,6.436548332E0,7.304034814E-1,7.047714848E0
4.371901333E0,2.242261753E0,4.751675481E0,-3.308176276E-1,5.264560565E0
4.381913333E0,2.111093796E0,3.505226859E0,-6.050530650E-1,4.136353655E0
4.391925333E0,1.739200501E0,3.578486624E0,-1.483365521E-1,3.981505825E0
4.401936333E0,1.289288101E0,3.997750697E0,5.124616742E-2,4.200821421E0
4.411948333E0,8.022148910E-1,4.266457738E0,-5.771421120E-2,4.341605843E0
4.421960333E0,1.447064690E0,4.578817753E0,9.916547379E-1,4.903360822E0
4.431972333E0,1.164964456E0,4.436426357E0,8.242404753E-1,4.660299708E0
4.441984333E0,3.946658604E-1,3.903036913E0,2.217729029E-1,3.929203674E0
4.451995333E0,-1.035013304E0,3.360239884E0,-5.692439854E-1,3.561811805E0
4.462007333E0,-2.198463623E0,2.656849077E0,-7.909679179E-1,3.538038944E0
4.472019333E0,-3.154517296E0,2.325949881E0,-1.407868026E0,4.164506525E0
4.482031333E0,-3.365462910E0,2.560320318E0,-1.698998116E0,4.557211354E0
4.492043333E0,-3.409193358E0,2.371976239E0,-7.453021869E-1,4.219519639E0
4.502054333E0,-3.369960880E0,1.940725374E0,-2.182034701E-3,3.888837368E0
4.512066333E0,-2.803168340E0,8.524310714E-1,-2.257012086E-1,2.938593628E0
4.522078333E0,-2.014300596E0,8.124706149E-2,-1.278487563E0,2.387161164E0
4.532090333E0,-1.835179038E0,-2.543082726E-1,-3.078775388E0,3.593245426E0
4.542102333E0,-1.519177670E0,-8.184189874E-1,-5.285539134E0,5.560093018E0
4.552113333E0,-9.193574247E-1,-1.521996320E0,-4.668660513E0,4.995806428E0
4.562125333E0,-4.297632973E-1,-2.371832398E0,-1.971051081E0,3.113732130E0
4.572137333E0,-1.366914420E0,-3.186517353E0,-1.578576318E0,3.809757350E0
4.582149333E0,-2.100273962E0,-4.520624508E0,-2.237851345E0,5.463988955E0
4.592161333E0,-1.772954431E0,-5.627908813E0,-8.625207344E-1,5.963276535E0
4.602172333E0,-1.621696025E0,-5.639042496E0,7.416795444E-1,5.914286670E0
4.612184333E0,-1.646132416E0,-5.620661189E0,2.107461067E0,6.224385615E0
4.622196333E0,-2.218442389E0,-5.525699483E0,1.431798341E0,6.124123440E0
4.632208333E0,-2.466294751E0,-6.096624543E0,1.719373763E0,6.797623611E0
4.642220333E0,-8.634592125E-1,-5.742242929E0,2.321233225E0,6.253562133E0
4.652231333E0,2.236682779E-1,-5.017270634E0,1.938668908E0,5.383443995E0
4.662243333E0,3.533706673E-1,-4.597617136E0,3.554083854E-2,4.611314054E0
4.672255333E0,6.468184108E-1,-4.990709072E0,-5.749590540E-1,5.065187954E0
4.682267333E0,1.090739973E0,-6.173567469E0,-1.039842519E-1,6.270044793E0
4.692278333E0,9.718253678E-1,-7.341322508E0,1.953168833E-1,7.407942319E0
4.702290333E0,7.383276281E-1,-7.321239077E0,-3.955793417E-1,7.368999411E0
4.712302333E0,1.732188082E0,-7.775817994E0,7.295202595E-1,7.999751298E0
4.722314333E0,2.976761940E0,-7.107808104E0,1.991020784E0,7.959033324E0
4.732326333E0,4.092756842E0,-5.643182325E0,3.145071996E0,7.647721437E0
4.742337333E0,4.753294575E0,-3.282272526E0,4.857623228E0,7.547425102E0
4.752349333E0,4.351789080E0,-9.404252350E-1,5.468061140E0,7.051394220E0
4.762361333E0,3.521468962E0,2.978706139E-1,4.966346648E0,6.095413815E0
4.772373333E0,3.404982778E0,3.246514463E-1,4.465338207E0,5.624815694E0
4.782385333E0,3.126297756E0,9.192068589E-1,2.889346358E0,4.355112087E0
4.792396333E0,2.563959040E0,1.631524025E0,1.235157356E0,3.280452758E0
4.802408333E0,2.055427279E0,2.449799171E0,-2.222210920E-1,3.205570073E0
4.812420333E0,1.605562680E0,3.679394948E0,-1.437236252E0,4.263968427E0
4.822432333E0,1.511858710E0,5.170065395E0,-2.184002582E0,5.812500342E0
4.832444333E0,1.628276189E0,5.899223127E0,-2.765658452E0,6.715726582E0
4.842455333E0,1.530804859E0,5.837780001E0,-2.746363517E0,6.630652413E0
4.852467333E0,1.507264553E0,5.162053540E0,-1.896844944E0,5.702338461E0
4.862479333E0,1.097546059E0,3.529172376E0,-3.730406642E-2,3.696086661E0
4.872491333E0,1.393691160E0,1.649153380E0,4.387693323E0,4.890187585E0
4.882503333E0,2.554141857E0,-2.757991290E-1,8.896220527E0,9.259721672E0
4.892514333E0,2.134281953E0,-8.843393272E-1,5.702850237E0,6.153024973E0
4.902526333E0,1.569829468E0,-5.659391391E-1,1.993320494E0,2.599611175E0
4.912538333E0,1.151322609E0,-4.855171198E-1,2.102120805E-1,1.267067379E0
4.922550333E0,5.151209879E-1,-7.263066298E-1,-9.346914554E-1,1.290937283E0
4.932561333E0,-9.607092261E-2,-7.948003292E-1,-1.491054025E0,1.692388634E0
4.942573333E0,-5.056224784E-1,-5.802349967E-1,-1.442019274E0,1.634547745E0
4.952585333E0,-9.211361477E-1,-3.842942154E-1,-1.387170930E0,1.708922770E0
4.962597333E0,-1.118668833E0,-2.417858756E-1,-1.208752646E0,1.664621076E0
4.972609333E0,-9.860060352E-1,-6.966939908E-1,-1.165259009E0,1.677921028E0
4.982620333E0,-5.145152164E-1,-7.384436953E-1,-1.285124445E0,1.568939080E0
4.992632333E0,8.009190749E-2,-6.929833478E-1,-1.532323673E0,1.683643808E0
5.002644333E0,-1.339409264E-1,-6.877834189E-1,-2.475692396E0,2.572943653E0
5.012656333E0,-8.596390072E-1,-1.359565347E-1,-3.444179589E0,3.552440913E0
5.022668333E0,-1.736657255E0,8.299695772E-1,-4.171445746E0,4.594103562E0
5.032679333E0,-2.723401794E0,1.878227409E0,-4.397821870E0,5.503225666E0
5.042691333E0,-3.277447404E0,2.826898388E0,-5.440270493E0,6.951946419E0
5.052703333E0,-2.284316829E0,3.849496298E0,-6.418549433E0,7.825247724E0
5.062715333E0,-4.321049244E-1,4.676858602E0,-6.804540510E0,8.268100907E0
5.072727333E0,1.458753713E0,2.570749996E0,-6.924105545E0,7.528609137E0
5.082738333E0,2.035958098E0,-1.541138935E-1,-6.988112676E0,7.280288129E0
5.092750333E0,1.838723035E0,-1.052687098E0,-6.979401494E0,7.293908263E0
5.102762333E0,1.094712791E0,-1.404417000E0,-6.512455716E0,6.751508177E0
5.112774333E0,3.009181827E-2,-1.382058417E0,-5.902468917E0,6.062188573E0
5.122786333E0,-7.055668482E-1,-5.677073371E-1,-4.899314167E0,4.982308251E0
5.132797333E0,-1.029963868E0,8.209677887E-1,-4.325940878E0,4.522010412E0
5.142809333E0,-1.647281102E0,1.820672681E0,-4.498305101E0,5.124756855E0
5.152821333E0,-2.060074646E0,2.680618594E0,-4.429965184E0,5.572630898E0
5.162833667E0,-2.324339850E0,3.181003429E0,-4.062491069E0,5.659078745E0
5.172844667E0,-2.475017043E0,3.371322697E0,-3.320998635E0,5.340464214E0
5.182856667E0,-2.397326258E0,3.099769816E0,-2.737993813E0,4.780413812E0
5.192868667E0,-2.169936812E0,2.328328528E0,-2.215760418E0,3.878057985E0
5.202880667E0,-1.316743848E0,1.214545628E0,-1.624286488E0,2.418107119E0
5.212892667E0,-1.876014823E-1,-2.402422106E-1,-8.296380401E-1,8.838607998E-1
5.222903667E0,1.261291194E0,-1.717833021E0,2.976177219E-1,2.151832260E0
5.232915667E0,2.861173596E0,-3.900103950E0,1.105022017E0,4.961672987E0
5.242927667E0,4.641889329E0,-6.953021781E0,5.200947757E-1,8.376284797E0
5.252939667E0,5.912055427E0,-1.067723915E1,1.916916096E-1,1.220625171E1
5.262951667E0,6.910074567E0,-1.400276002E1,1.136076871E0,1.565621568E1
5.272962667E0,7.464057319E0,-1.613681364E1,2.272329452E0,1.792407284E1
5.282974667E0,7.256913857E0,-1.629537726E1,2.909921833E0,1.807400796E1
5.292986667E0,4.489831609E0,-1.333461856E1,3.675781661E0,1.454242108E1
5.302998667E0,8.842577586E-1,-9.018425580E0,4.838083002E0,1.027233950E1
5.313009667E0,-1.608246260E0,-6.144749467E0,6.594854679E0,9.156227950E0
5.323021667E0,-4.210136772E0,-4.080701053E0,7.918567239E0,9.852973147E0
5.333033667E0,-7.147470353E0,-2.389172900E0,9.066511327E0,1.178966103E1
5.343045667E0,-8.313981689E0,-3.737429148E-1,8.269918242E0,1.173258382E1
5.353057667E0,-7.921676788E0,1.581688791E0,5.635708998E0,9.849665907E0
5.363068667E0,-7.344034447E0,3.298199172E0,4.758796805E0,9.351957376E0
5.373080667E0,-6.850395545E0,4.773994303E0,5.041206211E0,9.753599376E0
5.383092667E0,-6.603384597E0,5.836348017E0,5.060564588E0,1.016252726E1
5.393104667E0,-6.258800578E0,6.795148712E0,4.818066229E0,1.041923188E1
5.403116667E0,-5.362611283E0,7.485238273E0,3.729159431E0,9.934436161E0
5.413127667E0,-3.565996679E0,7.398707083E0,2.219326488E0,8.507796946E0
5.423139667E0,-1.057596420E0,6.096142148E0,1.160105127E0,6.295022095E0
5.433151667E0,7.207476819E-1,4.878722028E0,2.974411359E-1,4.940635291E0
5.443163667E0,1.930440998E0,3.971339993E0,5.188146740E-2,4.415975031E0
5.453175667E0,2.789494919E0,3.160126530E0,3.637792593E-1,4.230841162E0
5.463186667E0,3.666085516E0,3.065827314E0,6.310817993E-1,4.820554363E0
5.473198667E0,4.551086455E0,3.200109206E0,8.288454500E-1,5.624950812E0
5.483210667E0,5.291182866E0,3.197970879E0,1.172552387E0,6.292734935E0
5.493222667E0,5.885190395E0,2.853127243E0,1.892292886E0,6.808566179E0
5.503234667E0,6.078553138E0,2.337081810E0,2.699665899E0,7.049748620E0
5.513245667E0,6.078243821E0,1.818130896E0,3.295291936E0,7.149097625E0
5.523257667E0,5.684016355E0,1.238262520E0,3.786039683E0,6.940852431E0
5.533269667E0,4.541894925E0,9.565407461E-1,3.531434664E0,5.832221746E0
5.543281667E0,2.029694560E0,1.072837772E0,2.154741068E0,3.148579039E0
5.553292667E0,-7.740310923E-1,8.299988133E-1,5.143813151E-1,1.246037840E0
5.563304667E0,-3.221523171E0,3.291900551E-1,-1.057179514E0,3.406494703E0
5.573316667E0,-5.267224485E0,-5.093930554E-1,-2.598962812E0,5.895569757E0
5.583328667E0,-6.830614414E0,-1.559507963E0,-3.857322797E0,7.998018350E0
5.593340667E0,-7.422302352E0,-2.563783039E0,-4.608844374E0,9.105218402E0
5.603351667E0,-6.224956309E0,-3.590237188E0,-4.205345272E0,8.326152351E0
5.613363667E0,-5.342501539E0,-4.682767798E0,-4.210147297E0,8.258085566E0
5.623375667E0,-4.797200148E0,-5.650284938E0,-3.959879743E0,8.403540725E0
5.633387667E0,-4.081820210E0,-5.678243399E0,-3.265610008E0,7.718025204E0
5.643399667E0,-2.245960848E0,-4.559580413E0,-2.303696840E0,5.580424070E0
5.653410667E0,-5.243128840E-1,-2.892022921E0,-1.559946212E0,3.327481444E0
5.663422667E0,3.188155597E-1,-1.402804922E0,-2.192285163E0,2.622140203E0
5.673434667E0,4.865260568E-1,-5.959096277E-1,-4.031994331E0,4.104728270E0
5.683446667E0,2.143814376E-1,-7.190823948E-1,-5.374833133E0,5.426957721E0
5.693457667E0,5.163822323E-2,-1.916836574E0,-4.582817248E0,4.967810673E0
5.703469667E0,-2.989171924E-1,-2.997407289E0,-3.157789690E0,4.364107890E0
5.713481667E0,-3.440200558E-1,-3.171839672E0,-2.175826128E0,3.861752975E0
5.723493667E0,-7.434437225E-1,-3.543080564E0,-1.086431672E0,3.779743672E0
5.733505667E0,-1.511252208E0,-4.445230510E0,4.844739765E-2,4.695349260E0
5.743516667E0,-1.301160434E0,-5.620473493E0,1.168463137E0,5.886259157E0
5.753528667E0,8.394365117E-2,-5.959871618E0,2.742547916E0,6.561149694E0
5.763540667E0,1.840584058E0,-4.835786508E0,4.108130049E0,6.606762696E0
5.773552667E0,3.219792103E0,-2.413299682E0,4.923204721E0,6.358381969E0
5.783564667E0,4.040356142E0,-2.968134373E-1,5.232785554E0,6.617750420E0
5.793575667E0,4.349464227E0,9.880449593E-1,4.811943902E0,6.561164227E0
5.803587667E0,4.271690412E0,1.762011659E0,4.408263535E0,6.386298729E0
5.813599667E0,4.148509166E0,2.393062468E0,4.021336319E0,6.253640705E0
5.823611667E0,4.201406295E0,2.660745077E0,2.850954710E0,5.732305119E0
5.833623667E0,4.532250527E0,2.012595255E0,1.988612316E0,5.342884375E0
5.843634667E0,4.377210435E0,6.097499871E-1,1.090116002E0,4.551935757E0
5.853646667E0,3.723210474E0,-9.132479614E-1,1.036073989E-1,3.834977518E0
5.863658667E0,3.016337357E0,-1.917295581E0,-1.042303612E0,3.722997477E0
5.873670667E0,2.542416143E0,-2.369176008E0,-1.512434369E0,3.790030675E0
5.883681667E0,2.057793355E0,-1.588818301E0,-1.337009128E0,2.923431288E0
5.893693667E0,1.377904701E0,-3.103310305E-1,-1.369491873E0,1.967342040E0
5.903705667E0,1.035140919E0,9.457467860E-1,-1.207260875E0,1.850252017E0
5.913717667E0,8.582167451E-1,2.094481418E0,-5.622527620E-1,2.332277119E0
5.923729667E0,5.074995808E-1,2.835035373E0,-1.831494123E-2,2.880159167E0
5.933740667E0,2.791973115E-1,3.314981266E0,7.568849364E-1,3.411733685E0
5.943752667E0,9.706763899E-1,2.727392811E0,6.030593691E0,6.689465185E0
5.953764667E0,2.060969563E0,1.488084224E0,9.508772500E0,9.842700069E0
5.963776667E0,2.569684926E0,1.180298486E0,7.548722663E0,8.060992431E0
5.973788667E0,1.937725167E0,1.866477429E0,3.862294099E0,4.706998250E0
5.983799667E0,1.324239102E0,1.919630958E0,8.488844427E-1,2.481772957E0
5.993811667E0,9.075203944E-2,1.836775328E0,-1.296275962E0,2.249957979E0
6.003823667E0,-9.215801706E-1,1.797035896E0,-2.877009611E0,3.515086389E0
6.013835667E0,-1.139989828E0,1.293674244E0,-3.515080587E0,3.915221755E0
6.023846667E0,-5.786758366E-1,6.023930204E-1,-2.538717195E0,2.672606980E0
6.033858667E0,-9.637205422E-2,8.310764551E-2,-1.286847035E0,1.293124025E0
6.043870667E0,3.968113500E-1,1.420598584E-1,1.020361058E-1,4.336491874E-1
6.053882667E0,7.835000002E-1,4.422746211E-1,4.213831043E-1,9.935002826E-1
6.063894667E0,6.699923882E-1,7.599936086E-1,-3.287784842E-1,1.065164484E0
6.073905667E0,4.433852997E-1,1.219515177E0,-1.802005445E0,2.220592582E0
6.083917667E0,1.233198246E-1,1.067321509E0,-3.433665125E0,3.597838125E0
6.093929667E0,-8.462605047E-1,3.744170988E-1,-4.596718419E0,4.688940736E0
6.103941667E0,-2.358782289E0,-2.632001334E-1,-5.016789408E0,5.549892266E0
6.113953667E0,-3.479447362E0,1.984761339E-1,-5.568139744E0,6.568875621E0
6.123964667E0,-3.276545763E0,1.166768614E0,-6.472388840E0,7.347715185E0
6.133976667E0,-1.130518508E0,2.275247505E0,-7.484414985E0,7.903878224E0
6.143988667E0,5.288674630E-1,2.286312776E0,-8.060611310E0,8.395259471E0
6.154000667E0,1.415478762E0,1.077909063E0,-7.958592600E0,8.155039193E0
6.164011167E0,1.484116596E0,-5.012344354E-1,-7.466313175E0,7.628870851E0
6.174023167E0,7.853836808E-1,-1.567926199E0,-6.691240182E0,6.917218752E0
6.184035167E0,1.736707833E-1,-1.828992684E0,-6.025873234E0,6.299724122E0
6.194047167E0,-3.490507078E-1,-1.315113060E0,-5.724386702E0,5.883873033E0
