Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
77.5,-0.142,2.11,-0.504,2.17,1
77.5,-0.358,1.97,-1.52,2.51,1
77.5,-0.316,1.22,-1.37,1.86,1
77.6,-0.305,0.348,-0.984,1.09,1
77.6,-0.22,-0.177,-0.77,0.82,1
77.6,-0.2,-0.135,-0.16,0.29,1
77.6,-0.273,0.0416,0.8,0.847,1
77.6,-0.17,-0.0273,0.933,0.948,1
77.6,0.167,-0.00768,-0.0364,0.171,1
77.7,0.45,0.754,-0.66,1.1,1
77.7,0.338,0.932,-0.79,1.27,1
77.7,0.0103,0.545,-0.713,0.897,1
77.7,-0.34,0.522,-0.42,0.751,1
77.7,-0.584,1.36,-0.441,1.54,1
77.8,-0.783,1.81,-0.515,2.04,1
77.8,0.236,-0.22,-1.14,1.18,1
77.8,0.806,-1.77,-0.49,2.01,1
77.8,1.44,-0.353,0.541,1.58,1
77.8,2.17,4.31,1.63,5.1,1
77.8,2.78,5.42,1.43,6.26,1
77.9,2.84,1.35,0.22,3.16,1
77.9,1.41,0.0525,-1.76,2.25,1
77.9,-0.763,-0.691,-2.36,2.57,1
77.9,-2.53,-0.787,-0.788,2.76,1
77.9,-1.32,-0.535,1.53,2.09,1
78.0,-0.0622,-2.23,3.31,4.0,1
78.0,0.223,-3.65,3.79,5.27,1
78.0,0.252,-3.93,3.88,5.53,1
78.0,0.136,-3.85,3.7,5.35,1
78.0,0.0387,-3.39,2.94,4.48,1
78.0,0.00217,-2.82,1.96,3.44,1
78.1,0.299,-2.2,0.785,2.36,1
78.1,1.0,-1.56,-0.453,1.91,1
78.1,1.9,-1.48,-1.29,2.73,1
78.1,2.3,-2.36,-1.36,3.56,1
78.1,2.1,-3.25,-0.206,3.87,1
78.2,2.05,-1.32,1.35,2.78,1
78.2,2.74,3.84,1.82,5.06,1
78.2,2.61,3.925,3.97,4.9,1
78.2,0.992,4.01,2.32,4.74,1
78.2,-1.75,0.454,0.37,1.84,1
78.3,-0.894,0.58,-1.37,1.73,1
78.3,0.285,-0.587,-2.28,2.37,1
78.3,0.583,-0.758,-2.29,2.48,1
78.3,0.712,3.53,0.429,3.62,1
78.3,0.0818,3.01,2.73,4.07,1
78.3,-1.54,-1.23,-0.0633,1.97,1
78.4,-1.17,-0.984,-2.22,2.69,1
78.4,-0.461,-0.192,-2.61,2.65,1
78.4,-0.72,0.643,-1.22,1.56,1
78.4,-0.622,1.07,1.45,1.91,1
78.4,-0.413,0.827,1.35,1.64,1
78.5,-0.501,0.589,0.233,0.808,1
78.5,-0.926,0.585,-1.15,1.59,1
78.5,-1.25,0.51,-1.13,1.76,1
78.5,-0.711,0.0778,-0.279,0.768,1
78.5,-0.0969,-0.325,0.615,0.702,1
78.5,0.591,-0.101,1.15,1.3,1
78.6,0.791,-0.104,0.93,1.23,1
78.6,0.679,-0.129,0.0841,0.696,1
78.6,0.511,-0.0767,-0.452,0.687,1
78.6,0.437,-0.0825,-0.3,0.537,1
78.6,0.502,0.0264,0.166,0.529,1
78.7,0.436,0.227,0.61,0.784,1
78.7,0.146,0.583,1.02,1.18,1
78.7,-0.014,0.757,1.02,1.27,1
78.7,0.00641,1.12,0.46,1.21,1
78.7,-0.0904,1.6,0.0684,1.6,1
78.7,-0.0495,1.76,-0.194,1.77,1
78.8,0.257,1.27,-0.344,1.34,1
78.8,0.747,0.655,-0.392,1.07,1
78.8,1.24,-0.104,-0.457,1.33,1
78.8,1.56,-0.573,-0.27,1.68,1
78.8,2.11,-0.212,-0.406,2.16,1
78.9,2.27,0.504,-1.07,2.56,1
78.9,2.25,1.48,-1.77,3.23,1
78.9,0.134,2.59,-1.8,3.16,1
78.9,-1.98,1.35,-1.77,2.98,1
78.9,-2.37,-0.798,-0.546,2.56,1
79.0,-1.56,-1.24,0.508,2.06,1
79.0,-0.785,-1.64,1.38,2.28,1
79.0,-0.192,-2.63,2.34,3.53,1
79.0,0.541,-3.37,3.49,4.88,1
79.0,0.665,-3.57,3.99,5.4,1
79.0,0.7,-3.62,3.4,5.02,1
79.1,0.461,-3.27,2.16,3.95,1
79.1,0.44,-2.58,0.528,2.67,1
79.1,0.687,-2.05,-0.905,2.34,1
79.1,0.961,-1.8,-1.75,2.69,1
79.1,0.98,-1.76,-1.94,2.8,1
79.2,0.794,-1.5,-1.71,2.41,1
79.2,0.839,-0.567,-1.1,1.5,1
79.2,1.08,1.34,0.456,1.78,1
79.2,0.876,2.63,3.05,4.12,1
79.2,0.739,2.25,3.11,3.91,1
79.2,1.92,3.66,0.805,4.21,1
79.3,2.63,3.715,-1.78,4.9399999999999995,1
79.3,1.48,3.77,-3.97,5.67,1
79.3,-0.834,-2.53,-4.2,4.97,1
79.3,-0.929,-4.15,-2.83,5.1,1
79.3,-1.06,-3.33,-0.81,3.59,1
79.4,-1.13,-0.717,1.16,1.77,1
79.4,0.301,1.73,2.055,5.48,1
79.4,-1.72,-1.53,2.95,3.74,1
79.4,-1.66,-1.87,-1.31,2.82,1
79.4,-1.71,-0.86,-2.27,2.97,1
79.4,-2.24,0.396,-0.611,2.36,1
79.5,-2.42,0.989,0.861,2.75,1
79.5,-1.19,1.59,1.6,2.55,1
79.5,0.285,4.0,-0.0546,4.01,1
79.5,0.898,4.92,-2.86,5.76,1
79.5,0.66,4.05,-3.08,6.77,1
79.6,-0.201,2.08,-3.3,3.9,1
79.6,-0.89,0.196,-0.464,1.02,1
79.6,-0.921,-0.738,0.974,1.53,1
79.6,-0.65,-1.18,1.13,1.76,1
79.6,-0.613,-1.14,0.995,1.63,1
79.7,-0.759,-0.277,0.15,0.822,1
79.7,-0.951,0.747,-0.316,1.25,1
79.7,-0.575,1.29,-1.28,1.91,1
79.7,-0.271,1.34,-1.33,1.91,1
79.7,-0.238,1.22,-1.16,1.7,1
79.7,-0.25,1.06,-0.843,1.38,1
79.8,-0.219,0.699,-0.439,0.855,1
79.8,-0.0684,0.225,-0.125,0.266,1
79.8,0.834,0.176,0.312,0.908,1
79.8,2.35,0.637,0.893,2.59,1
79.8,3.42,2.09,1.17,4.18,1
79.9,3.02,2.42,1.11,4.03,1
79.9,1.99,0.945,-0.915,2.39,1
79.9,0.551,0.371,-2.55,2.63,1
79.9,-1.01,0.222,-2.24,2.47,1
79.9,-1.91,-0.204,-0.716,2.05,1
79.9,-0.756,-0.864,1.16,1.63,1
80.0,0.207,-2.44,2.97,3.85,1
80.0,0.156,-3.97,3.7,5.43,1
80.0,-0.848,-4.28,3.88,5.84,1
80.0,-1.18,-3.63,3.26,5.02,1
80.0,-0.886,-3.34,2.59,4.32,1
80.1,-0.476,-3.06,1.96,3.67,1
80.1,-0.0544,-2.75,0.996,2.92,1
80.1,0.506,-2.39,-0.458,2.48,1
80.1,1.1,-2.27,-1.67,3.03,1
80.1,1.63,-1.97,-1.97,3.22,1
80.1,1.59,-1.64,-1.87,2.95,1
80.2,1.4,-1.05,-1.92,2.6,1
80.2,1.68,1.53,-0.388,2.3,1
80.2,1.16,3.35,2.02,4.08,1
80.2,0.0257,4.26,3.71,5.65,1
80.2,-0.861,4.47,2.56,5.22,1
80.3,-1.06,5.05,1.14,5.28,1
80.3,-0.22,3.67,-0.688,3.74,1
80.3,0.146,-0.318,-2.05,2.08,1
80.3,0.838,-3.05,-2.87,4.27,1
80.3,1.7,-3.76,-2.37,4.76,1
80.4,2.2,-2.5,0.446,3.36,1
80.4,1.83,0.534,2.52,3.16,1
80.4,-0.312,1.29,1.4,1.93,1
80.4,-2.36,1.02,-1.06,2.78,1
80.4,-2.6066666666666665,1.14,-1.55,4.1,1
80.4,-2.8533333333333335,0.592,-0.533,4.11,1
80.5,-3.1,0.731,0.258,3.2,1
80.5,-1.11,0.564,0.981,1.58,1
80.5,0.505,-0.936,0.289,1.1,1
80.5,1.37,-1.58,0.597,2.18,1
80.5,1.04,-0.395,1.02,1.51,1
80.6,0.332,1.54,-0.566,1.67,1
80.6,0.172,2.45,-2.65,3.62,1
80.6,0.119,2.22,-2.82,3.59,1
80.6,0.205,2.34,-1.92,3.04,1
80.6,0.158,2.44,-0.807,2.57,1
80.6,0.096,2.1,-0.384,2.14,1
80.7,-0.095,1.43,-0.522,1.52,1
80.7,-0.468,1.06,-0.813,1.42,1
80.7,-1.02,1.25,-1.51,2.21,1
80.7,-1.16,0.198,-1.35,1.79,1
80.7,-0.453,-1.1,-0.396,1.25,1
80.8,0.704,0.403,0.42,0.914,1
80.8,1.93,4.5,1.67,5.17,1
80.8,3.83,4.85,2.56,6.68,1
80.8,3.205,-0.286,1.27,4.66,1
80.8,2.58,-1.62,-1.99,3.64,1
80.8,0.159,-1.1,-2.77,2.99,1
80.9,-2.28,-0.515,-0.863,2.49,1
80.9,-2.09,0.0459,2.35,3.15,1
80.9,-0.407,-1.36,3.8,4.06,1
80.9,0.845,-3.03,3.22,4.5,1
80.9,0.299,-4.43,2.84,5.28,1
81.0,0.132,-4.19,2.88,5.09,1
81.0,0.117,-4.09,2.62,4.85,1
81.0,0.0899,-3.75,2.23,4.36,1
81.0,0.00104,-3.12,1.66,3.53,1
81.0,0.0205,-2.66,0.638,2.74,1
81.1,0.318,-2.45,-0.548,2.53,1
81.1,0.751,-1.99,-1.49,2.59,1
81.1,1.05,-0.685,-2.04,2.39,1
81.1,1.61,2.3,-1.48,3.17,1
81.1,1.35,5.29,-0.0316,5.46,1
81.1,0.366,4.48,0.287,4.5,1
81.2,-0.0583,1.15,0.197,1.17,1
81.2,1.11,2.57,-0.0321,2.8,1
81.2,2.02,5.4,0.113,5.77,1
81.2,1.76,2.43,0.778,3.1,1
81.2,1.54,-2.73,0.316,3.15,1
81.3,1.6,-3.45,-1.35,4.04,1
81.3,2.3,-1.71,-1.66,3.32,1
81.3,2.56,-0.287,-0.158,2.58,1
81.3,1.25,-0.126,0.615,1.4,1
81.3,-1.01,-0.00459,0.78,1.27,1
81.3,-3.13,0.79,0.498,3.27,1
81.4,-3.2566666666666664,1.29,1.23,4.94,1
81.4,-3.3833333333333333,0.713,1.94,4.94,1
81.4,-3.51,-0.532,1.83,3.99,1
81.4,-2.03,-1.83,1.55,3.14,1
81.4,-0.445,-2.04,0.688,2.2,1
81.5,0.78,-1.72,0.253,1.91,1
81.5,1.57,-1.29,0.526,2.1,1
81.5,2.21,1.07,1.36,2.81,1
81.5,1.68,4.27,-0.0525,4.59,1
81.5,1.45,3.53,-3.98,5.52,1
81.5,1.64,2.53,-3.09,5.93,1
81.6,0.57,2.06,-2.2,3.07,1
81.6,-0.127,1.64,-0.108,1.65,1
81.6,-0.423,0.807,1.09,1.42,1
81.6,-0.178,0.473,1.52,1.61,1
81.6,0.0157,0.417,1.09,1.16,1
81.7,0.26,0.478,0.106,0.555,1
81.7,0.283,0.461,-0.626,0.828,1
81.7,0.0988,0.289,-0.625,0.696,1
81.7,0.0105,0.0366,-0.287,0.289,1
81.7,0.429,-0.136,-0.104,0.462,1
81.8,1.13,-0.0593,0.22,1.15,1
81.8,2.1,0.959,0.519,2.37,1
81.8,2.86,2.73,0.547,3.99,1
81.8,2.44,2.14,0.31,3.27,1
81.8,0.212,0.922,-1.04,1.4,1
81.8,-2.03,0.406,-2.18,3.01,1
81.9,-2.92,0.302,-0.775,3.03,1
81.9,-2.47,-0.0932,0.529,2.53,1
81.9,-0.226,-1.34,1.49,2.01,1
81.9,1.02,-3.25,2.52,4.24,1
81.9,0.446,-4.8,3.94,6.23,1
82.0,0.267,-4.11,4.23,5.91,1
82.0,0.0673,-3.27,4.03,5.19,1
82.0,-0.224,-2.67,3.5,4.41,1
82.0,-0.294,-2.4,2.41,3.42,1
82.0,0.0755,-2.4,0.897,2.57,1
82.0,0.658,-2.33,-0.725,2.53,1
82.1,1.4,-2.11,-1.69,3.04,1
82.1,1.93,-2.23,-1.65,3.38,1
82.1,1.96,-2.58,-0.621,3.3,1
82.1,1.85,-1.44,1.24,2.65,1
82.1,2.71,2.84,3.46,5.23,1
82.2,2.54,3.985,2.955,5.505000000000001,1
82.2,1.06,5.13,2.45,5.78,1
82.2,0.118,2.28,-1.37,2.67,1
82.2,-0.0189,2.16,-2.775,5.31,1
82.2,-0.017,1.88,-4.18,4.58,1
82.2,0.344,3.3,-1.67,3.72,1
82.3,-0.645,1.3,0.0754,1.46,1
82.3,-1.09,-1.52,0.175,1.88,1
82.3,-1.72,-0.96,0.823,2.14,1
82.3,-1.65,0.528,0.00395,1.73,1
82.3,-1.58,0.253,-1.52,2.2,1
82.4,-1.51,-0.237,-3.02,3.38,1
82.4,-1.3,0.151,-0.497,1.4,1
82.4,-0.704,0.746,0.973,1.41,1
82.4,-0.742,-0.319,1.3,1.53,1
82.4,-0.798,-1.1,1.01,1.7,1
82.4,-0.259,-1.14,0.124,1.17,1
82.5,0.415,-0.29,-0.142,0.526,1
82.5,0.902,1.05,0.25,1.4,1
82.5,0.938,1.79,0.279,2.04,1
82.5,1.04,1.42,-0.857,1.96,1
82.5,0.892,0.947,-1.48,1.97,1
82.6,0.34,0.861,-1.42,1.69,1
82.6,-0.418,0.5,-0.842,1.06,1
82.6,-0.308,0.174,-0.582,0.681,1
82.6,-0.142,0.0746,0.00585,0.16,1
82.6,-0.199,0.37,0.713,0.827,1
82.7,-0.324,0.994,0.956,1.42,1
82.7,-0.657,1.43,0.451,1.64,1
82.7,-0.76,1.64,-0.318,1.83,1
82.7,-0.726,1.85,-0.58,2.07,1
82.7,-0.24,1.58,-0.578,1.7,1
82.7,0.877,0.678,-0.716,1.32,1
82.8,1.4,0.0346,-0.364,1.45,1
82.8,2.24,1.56,0.139,2.73,1
82.8,2.74,3.49,0.203,4.45,1
82.8,1.99,3.6,-0.865,4.2,1
82.8,0.464,1.25,-3.14,3.41,1
82.9,-1.59,-1.27,-2.79,3.45,1
82.9,-2.63,-1.35,-1.56,3.34,1
82.9,-1.05,-0.855,0.687,1.52,1
82.9,1.15,-1.61,2.9,3.51,1
82.9,0.755,-3.25,3.1225,5.59,1
82.9,-0.245,-4.05,3.3449999999999998,6.87,1
83.0,-0.461,-3.45,3.5675,6.02,1
83.0,-0.36,-3.34,3.79,5.07,1
83.0,-0.00683,-3.63,2.81,4.59,1
83.0,0.458,-3.93,1.64,4.28,1
83.0,0.898,-4.08,0.305,4.19,1
83.1,1.13,-4.1,-0.876,4.34,1
83.1,1.22,-3.81,-1.44,4.25,1
83.1,1.03,-3.1,-1.2,3.48,1
83.1,0.559,-2.57,-1.11,2.85,1
83.1,0.261,-1.58,-0.687,1.74,1
83.1,0.684,3.37,1.34,3.69,1
83.2,1.54,3.2800000000000002,3.6,3.4966666666666666,1
83.2,0.691,3.19,1.81,3.3033333333333332,1
83.2,0.0834,3.1,-0.126,3.11,1
83.2,0.203,3.11,-1.6,3.5,1
83.2,0.525,4.79,-1.8,5.14,1
83.3,0.142,0.871,-2.53,2.68,1
83.3,0.29,-3.34,-2.67,4.29,1
83.3,0.834,-3.66,-2.03,4.27,1
83.3,0.577,-1.95,-0.0429,2.03,1
83.3,0.274,1.82,-0.145,1.85,1
83.4,-2.3,2.48,2.19,4.03,1
83.4,-2.6866666666666665,0.653,0.755,4.49,1
83.4,-3.0733333333333333,0.399,0.143,4.36,1
83.4,-3.46,0.361,0.818,3.58,1
83.4,-1.43,0.443,0.845,1.72,1
83.4,0.243,-0.338,-1.31,1.37,1
83.5,0.315,-1.4,-1.37,1.99,1
83.5,0.395,-1.72,-0.303,1.79,1
83.5,0.553,-0.663,-0.111,0.871,1
83.5,0.309,1.34,-0.388,1.43,1
83.5,-0.412,2.84,-1.08,3.07,1
83.6,-0.208,2.98,-2.48,3.88,1
83.6,0.326,2.34,-3.56,4.27,1
83.6,0.138,2.61,-2.76,3.8,1
83.6,-0.428,2.31,-1.8,2.96,1
83.6,-0.553,1.83,-1.31,2.32,1
83.6,-0.892,1.2,-1.08,1.84,1
83.7,-1.16,-0.0074,-1.07,1.58,1
83.7,-0.639,-0.686,-0.47,1.05,1
83.7,0.521,0.437,0.164,0.7,1
83.7,1.8,5.27,1.38,5.74,1
83.7,3.31,3.1599999999999997,2.48,7.52,1
83.8,3.185,1.05,1.3,6.02,1
83.8,3.06,-2.3,-1.17,4.0,1
83.8,0.689,-2.14,-2.36,3.26,1
83.8,-1.21,-1.23,-1.77,2.47,1
83.8,-1.68,0.28,1.75,2.45,1
83.8,-0.972,-0.0374,3.84,3.96,1
83.9,0.19,-1.59,3.3,3.67,1
83.9,0.382,-3.13,2.68,4.14,1
83.9,-0.0792,-3.85,3.01,4.89,1
83.9,-0.305,-3.18,3.19,4.52,1
83.9,-0.448,-3.11,3.03,4.36,1
84.0,-0.196,-3.18,2.38,3.98,1
84.0,0.753,-3.41,1.07,3.65,1
84.0,1.47,-3.59,-0.271,3.89,1
84.0,2.08,-3.52,-1.15,4.25,1
84.0,2.64,-3.24,-1.02,4.3,1
84.1,2.32,-3.39,0.278,4.12,1
84.1,1.78,-4.03,1.64,4.7,1
84.1,1.61,-2.0,2.5,3.58,1
84.1,1.96,0.22333333333333316,3.26,4.51,1
84.1,0.0186,2.4466666666666663,2.33,5.44,1
84.1,-1.2207000000000001,4.67,-0.407,6.37,1
84.2,-2.46,-0.373,-2.64,3.63,1
84.2,-0.755,-0.234,-3.86,3.94,1
84.2,1.22,3.59,-2.72,4.67,1
84.2,3.08,2.52,0.659,4.04,1
84.2,1.13,-4.25,0.419,4.42,1
84.3,1.33,-3.25,-0.6,3.56,1
84.3,0.0802,0.312,0.323,0.456,1
84.3,-1.99,2.56,0.458,3.27,1
84.3,-2.775,1.52,-0.729,4.46,1
84.3,-3.56,-0.0735,-0.0911,3.56,1
84.3,-1.96,0.134,1.84,2.69,1
84.4,-0.104,1.24,0.831,1.49,1
84.4,0.786,0.757,-0.854,1.39,1
84.4,0.9,0.279,-1.7,1.94,1
84.4,0.692,0.122,-1.79,1.93,1
84.4,0.604,0.291,-2.1,2.2,1
84.5,0.329,0.989,-1.89,2.16,1
84.5,-0.387,1.49,-0.727,1.7,1
84.5,-1.11,1.74,-0.235,2.08,1
84.5,-0.969,1.96,-0.827,2.33,1
84.5,-0.767,1.52,-1.61,2.34,1
84.5,-0.331,0.921,-1.85,2.09,1
84.6,0.321,0.729,-1.36,1.57,1
84.6,1.06,2.11,-0.664,2.45,1
84.6,1.55,4.06,0.381,4.36,1
84.6,2.16,2.9,0.853,3.71,1
84.6,2.74,2.51,0.36,3.74,1
84.7,2.55,3.54,-0.473,4.39,1
84.7,2.06,2.48,-0.721,3.3,1
84.7,0.0293,-2.4,-0.141,2.41,1
84.7,-0.767,-4.34,0.943,4.5,1
84.7,-0.385,-5.03,2.84,5.79,1
84.8,0.0159,-5.4,2.864,7.48,1
84.8,0.447,-4.7,2.888,7.65,1
84.8,-0.222,-3.88,2.912,7.38,1
84.8,-0.612,-3.16,2.936,5.95,1
84.8,-0.000799,-2.62,2.96,3.95,1
84.8,0.618,-2.51,0.841,2.72,1
84.9,1.42,-2.26,-1.07,2.88,1
84.9,2.95,-2.45,-2.04,4.34,1
84.9,3.84,-1.5,-3.06,5.13,1
84.9,3.013333333333333,3.3,-2.94,6.87,1
84.9,2.1866666666666665,5.03,2.5,7.42,1
85.0,1.36,2.75,4.14,5.15,1
85.0,-2.11,-1.15,2.0,3.13,1
85.0,-2.17,0.245,0.505,2.24,1
85.0,-1.07,2.99,-1.64,3.58,1
85.0,-1.05,3.415,-1.49,6.73,1
85.0,-2.04,3.84,-0.439,4.37,1
85.1,-1.84,-0.793,-1.31,2.39,1
85.1,-0.788,-0.949,-1.44,1.89,1
85.1,0.00415,0.029,-0.59,0.591,1
85.1,-0.478,0.848,-0.472,1.08,1
85.1,-0.987,0.773,0.0512,1.25,1
85.2,-0.807,-0.185,1.51,1.72,1
85.2,-0.816,-0.797,1.62,1.98,1
85.2,-0.528,-0.572,0.745,1.08,1
85.2,-0.126,-0.184,-0.0555,0.23,1
85.2,0.169,-0.426,0.44,0.635,1
85.2,0.517,-0.401,0.549,0.854,1
85.3,0.654,0.0795,0.799,1.04,1
85.3,0.804,0.147,0.678,1.06,1
85.3,0.861,0.0425,0.272,0.904,1
85.3,0.674,0.0248,-0.08,0.679,1
85.3,0.473,-0.0876,-0.538,0.722,1
85.4,0.591,-0.305,-0.786,1.03,1
85.4,0.598,-0.155,-0.218,0.655,1
85.4,0.304,0.614,0.471,0.831,1
85.4,-0.263,1.26,0.841,1.54,1
85.4,-0.617,1.8,0.503,1.96,1
85.5,-0.958,2.12,0.278,2.34,1
85.5,-0.892,1.85,0.000373,2.06,1
85.5,-0.624,0.91,0.0654,1.11,1
85.5,0.286,-0.00626,0.0689,0.295,1
85.5,0.777,-0.109,0.688,1.04,1
85.5,2.31,1.04,0.691,2.62,1
85.6,2.1566666666666667,1.97,0.105,4.47,1
85.6,2.0033333333333334,0.803,0.208,3.96,1
85.6,1.85,-0.0455,-0.404,1.9,1
85.6,-1.36,-0.69,-1.6,2.21,1
85.6,-3.45,-0.683,-1.86,3.98,1
85.7,-3.38,-1.18,-1.21,3.77,1
85.7,-1.68,-2.61,-0.068,3.11,1
85.7,-0.501,-4.04,1.48,4.33,1
85.7,0.0908,-4.47,3.9,5.94,1
85.7,0.336,-4.12,3.7933333333333334,6.54,1
85.7,0.294,-3.35,3.6866666666666665,5.94,1
85.8,0.301,-2.55,3.58,4.4,1
85.8,0.544,-1.79,1.5,2.4,1
85.8,1.0,-0.81,-0.548,1.4,1
85.8,1.52,-0.203,-1.77,2.34,1
85.8,1.94,-1.0,-2.01,2.97,1
85.9,1.79,-1.54,-1.22,2.66,1
85.9,2.1,1.7,-0.213,2.71,1
85.9,2.23,4.45,2.99,5.81,1
85.9,1.18,3.43,2.29,4.29,1
85.9,0.41,2.97,-1.52,3.36,1
85.9,1.71,4.12,-3.94,5.95,1
86.0,1.91,2.78,-3.7,5.01,1
86.0,-0.175,-1.08,-1.89,2.18,1
86.0,-1.8,-1.77,-0.422,2.56,1
86.0,-2.61,-0.368,2.58,3.69,1
86.0,-3.23,1.44,2.28,4.21,1
86.1,-3.14,0.184,-1.22,3.38,1
86.1,-2.94,-1.91,-3.61,5.03,1
86.1,-1.54,-2.22,-3.07,4.09,1
86.1,-0.508,-1.25,0.911,1.63,1
86.1,0.0628,0.904,2.93,3.06,1
86.2,0.826,4.65,0.0187,4.72,1
86.2,-0.0746,4.720000000000001,-1.2542,7.47,1
86.2,-0.575,4.79,-2.5271,7.57,1
86.2,-1.05,1.86,-3.8,4.37,1
86.2,-0.853,-0.335,0.0994,0.922,1
86.2,-0.739,-0.725,2.09,2.33,1
86.3,-0.797,-0.79,1.58,1.93,1
86.3,-0.395,-0.644,0.203,0.782,1
86.3,-0.855,-0.0984,-0.199,0.883,1
86.3,-1.26,0.353,-0.283,1.34,1
86.3,-1.13,0.693,-0.562,1.44,1
86.4,-0.559,0.961,-1.18,1.62,1
86.4,-0.237,1.63,-1.92,2.53,1
86.4,-0.164,1.67,-2.32,2.86,1
86.4,-0.306,0.753,-2.09,2.24,1
86.4,-0.23,-0.0845,-0.757,0.796,1
86.4,0.556,0.527,0.179,0.787,1
86.5,2.02,4.05,1.45,4.75,1
86.5,2.466666666666667,3.025,2.14,5.66,1
86.5,2.913333333333333,2.0,0.465,6.57,1
86.5,3.36,-2.66,-1.97,4.72,1
86.5,0.736,-3.13,-2.99,4.39,1
86.6,-1.68,-2.02,-1.11,2.85,1
86.6,-1.51,0.146,1.34,2.02,1
86.6,-0.423,0.0933,3.62,3.65,1
86.6,-0.313,-1.64,3.92,4.27,1
86.6,-0.711,-2.88,3.14,4.32,1
86.6,-0.569,-3.89,3.09,5.0,1
86.7,-0.000947,-3.4,2.3,4.11,1
86.7,0.176,-2.89,1.83,3.43,1
86.7,0.161,-2.72,1.68,3.2,1
86.7,0.307,-3.08,0.993,3.25,1
86.7,0.46,-3.65,-0.0426,3.68,1
86.8,0.395,-4.14,-0.98,4.27,1
86.8,0.208,-4.22,-1.19,4.39,1
86.8,0.134,-3.19,-1.19,3.41,1
86.8,0.331,0.803,-0.756,1.15,1
86.8,0.176,2.0953333333333335,1.05,7.78,1
86.9,-0.294,3.3876666666666666,0.881,7.74,1
86.9,0.766,4.68,-1.44,4.96,1
86.9,2.34,2.612,-0.382,7.3,1
86.9,0.816,0.544,0.416,1.07,1
86.9,-0.23,-4.36,-0.469,4.39,1
86.9,-0.168,-3.72,-0.724,3.79,1
87.0,0.213,-1.35,-1.15,1.79,1
87.0,0.493,1.97,0.181,2.04,1
87.0,0.269,0.541,1.06,1.22,1
87.0,-0.728,-1.19,-0.146,1.4,1
87.0,-1.5,-0.31,-0.42,1.59,1
87.1,-1.94,0.945,0.462,2.2,1
87.1,-2.38,0.867,0.897,2.69,1
87.1,-1.86,0.146,1.82,2.6,1
87.1,-0.123,-0.0797,2.26,2.26,1
87.1,1.96,0.124,0.87,2.15,1
87.1,2.27,1.53,-1.16,2.97,1
87.2,1.33,2.22,-2.97,3.94,1
87.2,0.627,1.55,-3.3,3.7,1
87.2,0.239,0.592,-1.77,1.88,1
87.2,-0.354,0.369,-0.631,0.812,1
87.2,-0.629,0.699,0.481,1.06,1
87.3,-0.588,0.96,0.838,1.4,1
87.3,-0.764,0.903,0.327,1.23,1
87.3,-1.06,1.08,-0.637,1.65,1
87.3,-0.868,1.29,-1.53,2.18,1
87.3,-0.601,1.49,-1.98,2.55,1
87.3,-0.35,1.1,-1.85,2.19,1
87.4,0.0361,-0.048,-1.14,1.14,1
87.4,0.776,-0.812,-0.28,1.16,1
87.4,1.51,0.192,0.547,1.62,1
87.4,2.69,3.14,1.1,4.28,1
87.4,3.15,4.57,1.41,6.29,1
87.5,3.61,0.613,0.66,3.72,1
87.5,1.61,-1.05,-1.62,2.51,1
87.5,-0.797,-0.148,-2.06,2.21,1
87.5,-2.42,0.52,-0.728,2.58,1
87.5,-2.6,0.889,1.64,3.2,1
87.6,-0.829,-0.714,2.57,2.79,1
87.6,-0.0132,-3.13,2.33,3.9,1
87.6,-0.0837,-4.77,2.73,5.5,1
87.6,-0.05,-4.27,3.51,5.53,1
87.6,-0.341,-3.82,3.76,5.37,1
87.6,-0.605,-3.14,3.37,4.64,1
87.7,-0.496,-2.46,2.13,3.29,1
87.7,0.132,-1.96,0.484,2.02,1
87.7,1.03,-1.81,-0.863,2.25,1
87.7,2.31,-2.01,-1.53,3.42,1
87.7,2.88,-2.34,-1.47,3.99,1
87.8,2.78,-2.66,-0.716,3.91,1
87.8,2.87,-1.7,1.16,3.53,1
87.8,3.39,1.8,2.57,4.62,1
87.8,3.79,5.4,2.7,7.13,1
87.8,2.44,4.2,1.16,7.08,1
87.8,-0.978,3.0,-0.797,3.26,1
87.9,-2.78,-0.0132,-2.54,3.76,1
87.9,-1.48,-0.109,-1.9,2.41,1
87.9,-0.315,0.155,-0.614,0.707,1
87.9,0.635,2.19,1.65,2.81,1
87.9,-0.171,1.23,1.8,2.19,1
88.0,-1.05,-0.193,-0.326,1.12,1
88.0,-1.06,0.418,-2.16,2.44,1
88.0,-0.608,0.108,-3.3,3.36,1
88.0,-0.339,0.346,-1.94,2.0,1
88.0,-0.199,-0.0129,0.881,0.904,1
88.0,-0.451,-0.655,2.06,2.21,1
88.1,-0.881,-0.428,2.35,2.55,1
88.1,-1.13,-0.0485,0.996,1.51,1
88.1,-1.04,0.426,-0.601,1.28,1
88.1,-0.335,0.83,-0.938,1.3,1
88.1,0.217,1.22,-0.329,1.29,1
88.2,0.539,1.36,0.0143,1.46,1
88.2,0.582,0.899,-0.351,1.13,1
88.2,0.61,0.267,-0.852,1.08,1
88.2,0.563,-0.193,-0.91,1.09,1
